YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M_MAX,PRECTOTCORR,RH2M,T2M_MIN,WS10M_RANGE,Rainfall
2017,8,5,5.42,34.44,2.2,83.31,25.06,1.36,2.910693884
2017,8,6,4.99,32.44,8.58,90.44,25.65,1.34,2.809698105
2017,8,7,3,32.97,10.35,84.88,24.73,1.93,33.10746002
2017,8,8,4.61,32.9,13.4,84.44,23.98,1.53,5.349182606
2017,8,9,3.2,29.88,38.06,91.31,24.36,1.44,13.04318523
2017,8,10,1.85,31.05,25.92,89,24.14,2.86,14.2914238
2017,8,11,1.04,28.56,81.7,93.5,24.9,1.99,43.46258163
2017,8,12,2.22,27.97,73.72,93.62,24.46,3.02,13.02961063
2017,8,13,2.57,29.79,38.02,84.19,24.44,1.42,12.78827858
2017,8,14,3.73,31.56,17.7,86.81,24.23,0.91,11.47837734
2017,8,15,4.27,31.51,4.64,87.06,24.21,2.36,6.126291752
2017,8,16,4.12,29.4,4.79,91.38,24.96,1.49,4.257069111
2017,8,17,5.53,31.54,6.36,84.25,24.69,1.8,12.33209419
2017,8,18,2.4,28.07,19.72,92.81,24.08,1.91,2.705006361
2017,8,19,5.42,33.08,0.91,84.81,23.78,1.48,10.85857582
2017,8,20,5.83,30.63,2.96,87.75,24.57,0.64,0.307754874
2017,8,21,5.86,31.37,10.78,82.31,24.34,0.69,1.832487226
2017,8,22,5.93,33.92,6.59,84.25,24.8,1.61,7.791188717
2017,8,23,6.17,34.35,2.66,80,25.33,1.05,2.516624212
2017,8,24,5.69,33.42,3.23,81.5,25.19,1.09,3.310390711
2017,8,25,5.17,33.58,4.01,83.12,23.91,1.3,1.65755105
2017,8,26,4.11,27.38,9.12,94.94,25.23,1.62,9.739066124
2017,8,27,5,31.3,17.35,85.81,23.78,2.09,3.879080772
2017,8,28,4.32,33.93,8.16,78.94,24.4,1.55,32.33546066
2017,8,29,5.67,31.64,1.46,85.75,24.53,1.45,0.382301509
2017,8,30,4.46,30.51,4.19,87.19,24.47,1.16,6.278895855
2017,8,31,4.17,31.69,2.51,84.56,24.22,0.94,26.19670868
2017,9,1,4.6,33.03,22.88,87.31,24.88,0.65,2.200721025
2017,9,2,4.56,31.71,17.7,89.06,25.19,1.09,12.40674591
2017,9,3,2.91,29.86,20.01,90.12,24.08,1.12,19.02824783
2017,9,4,3.95,29.39,10.83,90.5,23.73,2.3,5.363315105
2017,9,5,4.55,32.05,1.12,85.75,23.05,2.33,3.537260056
2017,9,6,4.6,31.85,1.94,84.88,23.42,1.32,1.793277502
2017,9,7,3.62,32.5,4.31,83.31,23.97,1.42,0
2017,9,8,3.22,31.91,8.11,85.56,23.32,1.66,0.65456003
2017,9,9,1.91,31.47,30.22,85.69,23.4,1.49,4.616489887
2017,9,10,2.08,31.75,4.06,87.06,24,1.34,10.19682789
2017,9,11,4.22,29.92,4.95,86.88,23.9,1.2,0.71149528
2017,9,12,3.75,29.13,5.56,85.75,23.32,0.78,2.445533514
2017,9,13,4.68,29.12,9.85,87.31,23.5,1.54,3.211886644
2017,9,14,4.79,29.87,2.79,86.06,24.43,0.59,2.996549368
2017,9,15,5.66,33.23,4.99,82.19,24.52,1.56,3.495306969
2017,9,16,6.07,33.62,0.08,80.56,25.12,1.3,0
2017,9,17,4.69,30.58,8.49,89.56,24.8,2.12,0
2017,9,18,4.14,30.73,3.85,88.62,24.01,2.01,22.6807003
2017,9,19,4.35,31.55,5.78,86.62,23.92,1.47,0.256280154
2017,9,20,3.25,29.24,33.02,92.81,23.55,1.06,13.27985573
2017,9,21,4.37,31.83,2.8,85.06,22.69,1.38,4.997912884
2017,9,22,4.44,31.11,3.81,87,23.9,1.23,0.511740208
2017,9,23,3.57,32.87,3.96,83.38,23.73,0.99,2.561419964
2017,9,24,3.34,32.87,1.56,82.19,23.9,1.02,0.964384973
2017,9,25,4.44,32.86,0.75,84.19,24.06,1.32,0
2017,9,26,4.24,33.39,0.21,79.88,23.13,1.58,0.458142102
2017,9,27,4.65,31.8,1.04,87.25,24.09,0.86,1.414515615
2017,9,28,3.97,30.5,3.52,90.12,24.55,1.13,0
2017,9,29,1.95,30.67,33.26,88.25,23.78,0.63,2.10872674
2017,9,30,1.12,29.37,22.74,90.06,23.31,1.2,15.58813763
2017,10,1,2.9,29.4,15.39,88.94,23.3,0.91,20.74766159
2017,10,2,3.96,30.98,3.34,87,23.01,1.19,6.417798042
2017,10,3,4.07,31.32,3.52,85.12,23.12,1.02,5.896074295
2017,10,4,5.58,31.17,2.31,85.06,22.19,0.88,0.42053166
2017,10,5,5.77,32.3,1.92,83.88,23.22,1.61,0
2017,10,6,5.71,31.67,0.13,84.56,24.48,0.78,0
2017,10,7,5.36,32.51,1.38,82.06,23.92,0.97,1.516669154
2017,10,8,4.64,30.58,7.52,86.81,23.83,0.92,4.783377647
2017,10,9,3.29,30.26,2.61,86.69,22.94,1.7,0.311847717
2017,10,10,5.09,32.04,2.92,84.25,22.66,1.64,5.993892193
2017,10,11,5.57,31.1,3.66,85.62,24.11,1.4,1.519016027
2017,10,12,4.96,29.88,6.57,91.94,24.33,0.7,0
2017,10,13,3.96,30.76,7.59,88.06,22.51,1.51,7.025448799
2017,10,14,3.46,30.5,8.34,88.44,22.7,2.16,3.73450923
2017,10,15,4.54,30.41,1.14,84.88,22.2,1.38,16.4895668
2017,10,16,4.54,30.73,0.06,82.81,21.34,1.38,0
2017,10,17,5.39,31.64,0.01,81.94,21.5,1.3,0
2017,10,18,5.36,31.69,0.06,82.81,21.73,1.68,0
2017,10,19,5.07,31.56,0.27,79.69,22.83,0.52,0
2017,10,20,1.83,28.44,21.99,92.5,22.18,1.55,2.074358225
2017,10,21,0.92,24.81,64.07,94.94,19.69,4.39,25.60654068
2017,10,22,3.46,24.53,14.62,90.88,19.01,2.19,51.06413651
2017,10,23,3.26,28.29,6.11,84.38,19.8,0.99,7.93259573
2017,10,24,3.85,28.32,1.25,81.62,18.55,1.45,2.512744665
2017,10,25,3.73,27.64,0.3,76.12,17.51,1.07,0
2017,10,26,4.27,28.76,0,77.12,16.61,1.38,0
2017,10,27,4.72,27,0,75.75,16.23,1.08,0
2017,10,28,4.93,27.44,0.01,82.38,16.02,0.67,0
2017,10,29,4.72,27.71,0.99,84.88,17.77,1.57,0
2017,10,30,2.32,26.6,7.21,86.06,17.77,1.16,0
2017,10,31,4.39,26.15,0.48,80.69,16.51,1.8,0.117018729
2017,11,1,4.79,26.42,0,83.44,15.65,1.35,7.569569111
2017,11,2,4.98,26.91,0,84.62,15.43,0.7,0
2017,11,3,5.06,27.34,0,83.88,16.73,1.29,0
2017,11,4,4.92,26.65,0,83.12,17.36,1.52,0
2017,11,5,4.88,27.94,0,84.06,16.4,0.99,0
2017,11,6,4.88,28.5,0,78.25,17.23,1.45,0
2017,11,7,4.92,27.75,0,82.19,16.74,0.93,0
2017,11,8,4.88,27.57,0,80.31,16.87,1.07,0
2017,11,9,4.86,28.62,0,75.38,15.25,1.25,0
2017,11,10,4.83,27.05,0,81.81,15.4,0.85,0
2017,11,11,4.85,27.7,0,80.62,16.1,1.48,0
2017,11,12,4.81,28.89,0,78.88,16.73,1.31,0
2017,11,13,4.47,27.48,0,81.25,16.16,1.23,0
2017,11,14,4.12,26.84,0,83.56,16.62,1.05,0
2017,11,15,3.29,26.82,0.06,84.31,16.84,1.09,0
2017,11,16,2.7,27.81,3.41,82.56,17.02,1.46,0.438070208
2017,11,17,3.86,27.71,1.06,84.5,18.85,1.32,3.52803421
2017,11,18,4.25,29.08,0.03,83.44,19.08,0.79,0
2017,11,19,4.27,28.38,0,86,17.77,2.1,0
2017,11,20,4.1,27.17,0,83.25,16.78,1.57,0
2017,11,21,3.51,26.19,0,83.5,16.44,1.15,0
2017,11,22,3.55,26.34,0,79.94,15.09,1.44,0
2017,11,23,3.58,27.46,0,81.75,15.51,1.52,0
2017,11,24,4,25.01,0,86,15.15,1.88,0
2017,11,25,4.11,25.13,0,83.88,14.52,1.05,0
2017,11,26,4.2,26.51,0,81.25,14.77,1.77,0
2017,11,27,3.89,24.5,4.66,87.38,16.3,1.01,0
2017,11,28,3.31,24.19,0.07,76.69,13.86,1.69,11.2022171
2017,11,29,3.92,23.59,0,83.44,12.75,1.12,0
2017,11,30,4.25,24.11,0,81.06,12.97,1.16,0
2017,12,1,4.28,24.45,0,79.5,12.9,1.34,0
2017,12,2,4.21,24.64,0,77.56,12.87,1.55,0
2017,12,3,4.24,23.75,0,78.62,13.2,1.53,0
2017,12,4,4.01,23.49,0,81.75,12.06,0.91,0
2017,12,5,4.02,25.2,0,80.19,12.12,1.74,0
2017,12,6,4.16,24.89,0,81.56,13.5,1.66,0
2017,12,7,4.19,26.05,0,78.25,13.64,1.12,0
2017,12,8,3.68,25.57,0.02,77.75,13.86,1.23,0
2017,12,9,3.38,25.73,1.6,80.44,13.94,1.83,0
2017,12,10,3.24,26.73,5.55,84.06,15.83,1.26,0
2017,12,11,3.71,25.11,1.17,90.5,16.99,1.51,0.719335914
2017,12,12,3.87,25.37,0.14,87.62,16.5,2.02,0.243582338
2017,12,13,3.25,24.04,0,83.38,14.78,1.23,0
2017,12,14,2.86,24.49,0,82.44,13.23,1.65,0
2017,12,15,2.56,23.47,0,77.62,12.02,1.98,0
2017,12,16,2.61,24.19,0,79.81,11.65,1.51,0
2017,12,17,3.6,24.34,0,86,12.27,1.16,0
2017,12,18,3.66,23.62,0,86.06,14.2,0.93,0
2017,12,19,3.71,23.19,0,85.69,12.18,0.96,0
2017,12,20,3.83,24.69,0,86.31,14.15,1.58,0
2017,12,21,3.77,25.36,0,83,13.54,1.95,0
2017,12,22,3.49,23.27,0,89.12,15.09,1.12,0
2017,12,23,3.11,23.57,0,84.56,13.84,1.56,0
2017,12,24,3.74,24.42,0,87.44,13.4,0.62,0
2017,12,25,3.84,24.36,0,84.94,12.98,0.95,0
2017,12,26,4.06,24.1,0,82.5,14.11,0.77,0
2017,12,27,4.09,24.63,0,83.88,12.75,1.94,0
2017,12,28,4.12,25.63,0,77.19,12.12,2.52,0
2017,12,29,4.14,24.8,0,74.88,11.94,1.48,0
2017,12,30,4.22,24.85,0,79.38,12.15,1.19,0
2017,12,31,4.22,25.37,0,77.81,12.93,1.68,0
2018,1,1,4.09,25.11,0.02,79.31,14.99,1.07,0
2018,1,2,3.62,20.78,0.27,88.56,13.45,0.8,0
2018,1,3,3.67,20.76,2.14,86.38,12.32,1.29,1.299825191
2018,1,4,3.27,20.8,0.01,74.94,8.3,1.64,0
2018,1,5,4.04,22.55,0,84.44,9.3,1.41,0
2018,1,6,3.72,20.78,0,79.69,9.31,1.01,0
2018,1,7,3.6,19.58,0,69.25,6.02,1.67,0
2018,1,8,3.85,18.83,0,71.88,5.4,1.55,0
2018,1,9,4.03,19.7,0,79.38,6.85,1.51,0
2018,1,10,4.01,20.13,0,85.44,7.4,2.08,0
2018,1,11,3.64,20.41,0,83.62,7.68,1.67,0
2018,1,12,3.76,22.08,0,80.38,8.8,1.47,0
2018,1,13,3.52,19.05,0,88.62,10.55,1.09,0
2018,1,14,3.33,21.46,0,85.5,11.53,1.46,0
2018,1,15,3.1,21.53,0.03,84.06,12.15,1.35,0
2018,1,16,3.37,21.7,0,82.12,9.51,1.55,0
2018,1,17,3.66,23.26,0,83.5,11.71,1.1,0
2018,1,18,3.72,23.12,0,81.94,11.67,1.21,0
2018,1,19,3.49,23.55,0,79.56,10.78,1.58,0
2018,1,20,3.32,22.74,0,83.06,11.55,1.52,0
2018,1,21,3.65,22.86,0,74.69,10.97,1.66,0
2018,1,22,3.94,23.89,0,80.88,10.76,1.38,0
2018,1,23,4.24,24.03,0,83.69,11.54,2.16,0
2018,1,24,3.86,23.51,0,80.56,12.22,1.38,0
2018,1,25,3.6,22.41,0,71.56,11.62,1.55,0
2018,1,26,3.81,22.86,0,71.31,8.75,2.45,0
2018,1,27,3.88,20.73,0,70.94,9.05,1.3,0
2018,1,28,3.61,19.07,0,73.56,6.39,2.2,0
2018,1,29,3.82,20.5,0,69.44,6.37,2.44,0
2018,1,30,3.51,20.83,0,69.38,8.12,1.17,0
2018,1,31,3.3,22.08,0,72.19,8.37,1.47,0
2018,2,1,3.63,22.87,0,78.06,10.19,2.2,0
2018,2,2,2.55,22.8,0,80.88,12.58,1.71,0
2018,2,3,3.04,23.19,0,82.12,12.4,1.06,0
2018,2,4,2.58,23.79,0.03,78.44,12.55,3.2,0
2018,2,5,3.07,24.18,0,76.44,10.77,2.17,0
2018,2,6,3.45,24.49,0,77.81,12.65,2.65,0
2018,2,7,2.97,25.09,0.01,66.44,12.88,1.94,0
2018,2,8,3.69,23.88,0.09,66.88,13.45,2.98,0
2018,2,9,4.46,24.58,0,64.56,12.71,2.74,0
2018,2,10,3.79,24.84,0,66.44,13.01,2.85,0
2018,2,11,4.14,25.64,0,63.25,10.69,2.23,0
2018,2,12,4.96,27.05,0,71.75,11.73,1.54,0
2018,2,13,4.89,27.69,0,68.5,13.26,2.8,0
2018,2,14,3.27,25.73,1.38,69.5,14.25,2.5,0
2018,2,15,4.49,25.34,0.23,72.94,12.5,2.62,0
2018,2,16,5.2,25.96,0,74.88,11.33,2.02,0
2018,2,17,4.89,25.9,0,68.5,11.65,2.08,0
2018,2,18,4.37,25.08,0,67.38,12.58,1.63,0
2018,2,19,4.3,25.61,0,69,13.05,1.13,0
2018,2,20,3.99,25.8,0,70.81,12.69,1.73,0
2018,2,21,4.71,26.83,0,71.69,13.67,2.09,0
2018,2,22,4.65,27.58,0,69.56,12.37,1.96,0
2018,2,23,3.4,26.49,0.17,69.81,14.4,1.85,0
2018,2,24,3.85,27.66,0.43,66.75,14.92,1.83,0
2018,2,25,4.06,28.58,0.44,71.81,14.76,1.84,0
2018,2,26,2.11,27.19,11.46,76.62,15.96,2.08,0
2018,2,27,3.78,27.23,0.14,73.38,13.61,1.48,4.472860813
2018,2,28,4.77,28.25,0,76.81,14.19,1.77,0
2018,3,1,4.29,27.31,0,74,15.75,1.73,0
2018,3,2,2.45,26.57,14.42,76.06,16.65,1.59,0
2018,3,3,4.26,28.19,2.47,70,16.18,2.8,3.651840448
2018,3,4,4.09,29.35,0.05,67.44,15.64,2.83,0
2018,3,5,4.76,29.44,2.25,69.25,15.83,2.04,0
2018,3,6,5.2,28.68,0.01,57.38,16.6,2.4,0
2018,3,7,5.84,28.88,0,50.56,14.49,3.16,0
2018,3,8,6.02,28.75,0,58.12,12.65,2.05,0
2018,3,9,5.78,30.15,0,68.25,15.53,1.98,0
2018,3,10,5.53,28.8,0,59.12,15.41,1.57,0
2018,3,11,4.48,28.52,4.58,57.81,13.43,1.64,0
2018,3,12,3.63,29.06,0.77,63.19,14.59,1.77,0.453881502
2018,3,13,3.64,28.8,0.39,66,14.68,2.2,0.302029103
2018,3,14,4.72,29,0,68.75,16.05,2.57,0
2018,3,15,4.66,29.65,1.31,73,17.12,2.48,0
2018,3,16,3.78,29.14,2.91,69.75,18.52,3.23,0
2018,3,17,5.46,29.53,0.29,65.5,18.06,2.47,0
2018,3,18,6.12,29.52,0.45,58,16.83,2.36,0
2018,3,19,6.43,30.05,0,56.81,13.56,2.07,0
2018,3,20,6.22,30.74,0,60.12,13.51,1.76,0
2018,3,21,5.74,31.05,0,63,15.48,1.87,0
2018,3,22,5.14,31.44,1.13,63.62,16.22,2.52,0
2018,3,23,5.36,31.39,5.84,64.31,17.42,1.49,1.333172083
2018,3,24,4.54,31.39,0.11,66.88,17.84,1.8,0
2018,3,25,5.3,31.58,1.15,68.88,17.88,2.89,0
2018,3,26,5.68,31.34,3.15,66,18.49,1.83,0
2018,3,27,3.29,29.3,5.14,67.44,17.33,2.08,0.129820049
2018,3,28,5,30.87,0.14,68.81,16.37,2.2,0.799065709
2018,3,29,4.12,30.88,4.72,67.38,18.57,1.93,0
2018,3,30,2.06,30.21,8.51,72.06,17.7,1.41,3.704252243
2018,3,31,4.27,30.37,3.5,65.62,16.73,1.49,3.349861145
2018,4,1,5.67,30.59,0.09,64.31,16.35,2.87,0
2018,4,2,5.36,30.52,0.01,65.12,17.92,1.41,0
2018,4,3,5.96,31.19,1.17,68.94,18.68,1.07,0
2018,4,4,6.03,32.32,0.06,65.06,18.62,1.11,3.396131754
2018,4,5,5.1,31.22,6.33,68.31,19.15,1.42,0
2018,4,6,4.84,30.02,4.29,73.56,18.78,0.84,3.366503477
2018,4,7,5.48,31.78,2.49,72.56,17.98,2.3,0
2018,4,8,2.47,25.16,8.22,86.94,18.73,1.83,0.872876227
2018,4,9,5.25,30.25,12.36,76.69,18.19,1.97,0.604058206
2018,4,10,4.55,30.33,2.65,75.62,19.58,1.27,4.129608154
2018,4,11,2.83,29.75,16.86,76.69,18.83,1.2,0.15919368
2018,4,12,3.65,29.54,15.62,75.94,19.17,2.37,6.150733471
2018,4,13,5.94,30.12,5.02,73.62,19.26,2.61,14.18502235
2018,4,14,5.16,30.1,9.6,75.56,19.66,2.17,0.479762286
2018,4,15,5.45,31.66,0.13,70.81,18.75,2.16,0
2018,4,16,6.2,32.92,1.98,66.38,19.17,1.39,0.928629696
2018,4,17,5.26,30.35,2.46,72.75,20.35,1.45,2.361372709
2018,4,18,3,30.87,2.62,73.81,20.84,1.22,1.262689471
2018,4,19,2.51,31.23,4.09,75.5,19.73,2.8,11.51689243
2018,4,20,2.49,32.1,12.03,75.88,19.23,3.52,3.906280994
2018,4,21,4.12,31.4,21.58,78.06,22.23,3.5,6.21668911
2018,4,22,5.17,32.27,1.87,74.75,21.31,2.68,2.15366292
2018,4,23,5.82,32.33,0.76,73.38,20.29,1.91,0
2018,4,24,6.41,32.33,2.01,67.5,18.64,1.7,5.647548676
2018,4,25,5.53,33.95,0.14,65.44,18.57,2.46,0
2018,4,26,5.5,31.49,4.92,66.75,19.05,1.57,7.076178551
2018,4,27,4.62,29.05,2.17,72.81,19.83,1.88,0
2018,4,28,6.17,31.74,4.3,71.62,19.02,1.67,0
2018,4,29,3.92,30.61,19.09,76.44,20.83,1.74,12.96174431
2018,4,30,1.93,31.32,13.69,74.56,20.53,1.52,3.430655718
2018,5,1,4.93,31.09,6.02,71.81,19.55,1.84,6.313159466
2018,5,2,2.26,29.93,2.43,76.88,20.3,1.59,5.191309929
2018,5,3,6.3,31.08,10.14,74.25,19.65,1.6,2.537158728
2018,5,4,2.35,26.87,9.19,83.69,20.94,1.05,0.106129117
2018,5,5,4.87,30.23,5.83,81.06,19.85,2.64,0.692020476
2018,5,6,3.51,32.03,9.43,77.81,21.01,2.17,2.930254459
2018,5,7,3.42,32.51,20.23,76.5,21.56,2.27,13.52506924
2018,5,8,4.14,32.57,20.42,80.12,20.94,3.48,2.918513775
2018,5,9,1.97,32.21,22.62,81.94,22.46,2.2,9.542871475
2018,5,10,3.17,30.68,12.9,80.31,20.25,2.94,13.42790318
2018,5,11,3.98,31.31,1.88,72.5,20.77,2.07,5.242768288
2018,5,12,6.34,32.26,1.43,74,20.84,1.2,2.042985439
2018,5,13,6.38,31.01,1.11,73.25,21.55,1.97,6.739198685
2018,5,14,5.22,30.42,0.25,79.69,20.92,1.7,3.722228527
2018,5,15,4.74,30.9,0.53,79.75,22.37,1.08,0.371451885
2018,5,16,5.08,30.16,7.25,78.81,21.51,1.31,4.941987991
2018,5,17,5.31,31.01,3.43,75.12,21.17,0.79,0.344919622
2018,5,18,5.54,30.92,2.18,80.25,22.13,0.8,0.981694281
2018,5,19,5.41,30.53,1.54,80.75,22.5,1.01,0
2018,5,20,5.61,30.43,6.06,83.5,22.93,1.28,13.74218369
2018,5,21,5.73,31.07,2.44,81.62,23.08,0.86,5.148933887
2018,5,22,4.16,28.36,3.47,87.81,24.06,0.74,1.048949242
2018,5,23,4.07,32.38,2.59,80,23.27,1.62,0.830578625
2018,5,24,2.79,30.46,16.92,84.31,23.81,2.42,4.513821125
2018,5,25,2.91,32.48,36.39,82.31,23.07,2.32,7.478546619
2018,5,26,1.82,32.56,22.58,82.38,23.6,1.3,10.45010185
2018,5,27,4.08,32.87,28.84,79.38,23.91,0.86,0
2018,5,28,5.21,34.83,12.75,69.44,23.07,1.3,2.375931978
2018,5,29,5.06,34.06,1.56,72.25,22.69,2.79,1.561612248
2018,5,30,6.41,34.58,1.92,74.88,22.49,1.95,0
2018,5,31,4.82,32.27,9.16,78.56,22.88,1.56,5.505622864
2018,6,1,4.15,34.02,4.88,74.38,23.44,0.68,1.817926407
2018,6,2,4.77,31.45,4.37,74.56,23.01,0.92,2.419666052
2018,6,3,6.13,32.81,0.15,77.81,23.06,1.41,1.233839631
2018,6,4,5.36,33.16,0.77,77.81,23.59,1.3,14.33080769
2018,6,5,6.77,33.23,2.43,73.88,23.93,1.34,0
2018,6,6,5.78,33.44,4.23,81.44,24.4,1.49,8.195288658
2018,6,7,5.97,33.66,6.65,76.56,25.6,2.09,0.161004767
2018,6,8,5.34,30.62,0.76,81.88,24.84,1.72,6.590975285
2018,6,9,6.69,31.56,1.2,82,24.76,1.48,2.793758154
2018,6,10,6.63,34.05,3.86,78.62,24.32,2.63,1.664492011
2018,6,11,5.41,31.99,32.8,83.25,23.69,2.05,7.377342701
2018,6,12,3.99,32.8,21.02,82.12,24.29,1.77,22.89766502
2018,6,13,3.14,31.11,50.94,85.69,24.69,2.2,30.53308868
2018,6,14,2.97,32.23,39.57,86.69,24.66,2.03,17.83070374
2018,6,15,2.25,30.88,41.72,86,24.27,2.03,8.333925247
2018,6,16,2.59,30.5,21.48,84.56,23.95,2.99,4.625729084
2018,6,17,2.41,33.23,14.58,81.5,23.19,0.79,2.073625088
2018,6,18,3.59,33.22,8.54,81.62,23.65,2.12,7.097507954
2018,6,19,4.35,34.03,0.59,77.62,23.79,1.4,0.96649313
2018,6,20,4.13,33.58,0.26,79.19,24.11,1.26,3.622717619
2018,6,21,4.91,33.56,5,81.31,24.68,1.41,0
2018,6,22,4.84,32.99,13.06,81,24.23,1.73,2.756667852
2018,6,23,4.93,32.44,20.89,82.81,24.35,1.15,3.581857681
2018,6,24,4.51,32.66,18.43,83.31,24.6,1.05,25.11467171
2018,6,25,3.73,34.4,7.3,80.5,24.36,1.6,1.379678488
2018,6,26,4.29,32.47,9.01,85.06,25.22,0.52,1.326613903
2018,6,27,3.3,34.08,9.97,76.75,24.62,1.63,1.497423649
2018,6,28,4.85,30.43,5.84,85.75,24.75,1.45,18.01069832
2018,6,29,4.94,31.69,11.8,84.25,24.19,2.41,0
2018,6,30,5.09,30.02,19.98,89.88,23.64,1.67,10.61670017
2018,7,1,3.7,30.28,14.06,88.75,24.33,1.54,10.15665627
2018,7,2,2.32,32.51,19.37,83.38,25.17,3.08,4.177817822
2018,7,3,2.76,31,26.17,88.12,25.12,2.27,12.7258873
2018,7,4,2.81,32.06,27.52,86.75,24.82,2.73,14.00305843
2018,7,5,4.34,33.5,5.28,81.25,24.19,1.17,3.624280453
2018,7,6,5.28,33.63,1.03,82,24.97,0.81,14.70237637
2018,7,7,5.31,30.79,1.94,87.25,25.05,0.91,1.840065598
2018,7,8,4.25,34.26,4.91,80.38,24.12,1.25,11.43497658
2018,7,9,4.88,35.36,0.75,78.62,25.09,1.32,0.770070672
2018,7,10,5.53,33.68,4.11,81.12,25.4,1.05,20.75238419
2018,7,11,5.71,33.69,5.98,79.5,24.95,0.95,1.581413269
2018,7,12,4.82,30.97,6.53,87.75,25.86,1.5,1.528167248
2018,7,13,2.56,29.93,9.22,87.31,24.68,1.82,6.796920776
2018,7,14,6.14,34.35,5.34,77.69,24.89,1.07,12.6323328
2018,7,15,4.54,34.07,12.31,79.56,25.77,1.6,10.19542885
2018,7,16,4.59,34.07,4.07,82.75,26.03,0.8,1.503784776
2018,7,17,5.27,33.7,3.31,81.5,25.44,1.34,0.74132812
2018,7,18,5.43,31.08,3.9,85.25,25.13,1.23,0.955753744
2018,7,19,6.84,35.11,1.01,77.94,25.22,1.57,0
2018,7,20,6.37,35.19,3.43,82.5,25.94,1.73,0
2018,7,21,5.43,33.9,17.41,78.06,24.83,2.52,2.644822359
2018,7,22,3.81,30.76,9.31,85.81,24.85,1.38,12.4479084
2018,7,23,3.88,34.12,9.47,79.31,24.01,2.1,2.760300159
2018,7,24,5.14,31.8,9.28,86.31,25.16,1.71,2.189864159
2018,7,25,4.75,31.47,9.86,83.94,24.55,1.17,5.11312151
2018,7,26,4.62,34.04,22.31,80.12,24.69,1.45,8.142730713
2018,7,27,5.02,34.57,21.08,77.94,24.36,1.3,2.395776749
2018,7,28,3.36,32.76,25.83,84.31,25.7,1.34,5.386723995
2018,7,29,3.02,32.73,8.39,81.31,25.01,0.88,6.514351368
2018,7,30,4.19,30.39,4.68,87.38,25.4,0.96,6.397315502
2018,7,31,3.94,33.12,11.98,83.12,24.44,1.62,1.026760936
2018,8,1,4.33,30.7,15.86,85.94,24.42,1.18,7.445702553
2018,8,2,2.6,32.6,18.74,83.62,23.65,2.54,5.439583778
2018,8,3,5.04,31.98,3.56,85.44,24.48,1.54,0.508765638
2018,8,4,4.9,33.83,6.11,82.5,24.31,1.75,2.940440893
2018,8,5,4.69,29.23,1.9,91.19,25.74,1.67,1.120899439
2018,8,6,5.87,28.76,1.92,91.5,24.84,1.99,15.19794083
2018,8,7,5.5,34.33,1.49,77.94,24.67,1.7,0
2018,8,8,3.43,28.63,7,90.31,24.86,0.84,21.67735863
2018,8,9,5.47,33.15,2.52,81.19,24.01,0.94,4.032906055
2018,8,10,5.32,33.64,0.66,80.81,23.76,1.52,19.57579422
2018,8,11,5.63,32.44,4.02,83.44,24.16,0.8,11.85084629
2018,8,12,4.27,32.81,18.62,83.5,24.66,1.59,3.403716326
2018,8,13,3.32,28.74,22.05,89.88,24.84,2.14,37.30706024
2018,8,14,6.12,31.67,1.1,85.5,25.19,2.45,1.118868351
2018,8,15,5.81,32.1,10.16,86.25,24.83,2.48,0.976795554
2018,8,16,4.38,32.55,10.68,85.31,24.87,1.7,1.143365979
2018,8,17,5.75,33.5,1.11,81.5,25.09,0.81,3.222872734
2018,8,18,6.07,32.57,0.06,80.56,25.29,1.12,1.451878548
2018,8,19,6.8,34.6,4.25,80.94,25.37,1.95,0
2018,8,20,5.41,33.89,4.07,80.94,25.62,2.42,4.033428192
2018,8,21,5.48,32.03,4.52,85.5,25.65,1.45,5.20595789
2018,8,22,4.59,32.05,4.58,84.38,25.37,1.13,22.59972572
2018,8,23,4.02,33.64,4.2,80.81,24.87,0.89,5.206366062
2018,8,24,2.7,30.78,32.85,91.69,25.15,1.95,0.532126725
2018,8,25,4.92,34.21,10.14,81.56,24.63,1.21,1.721053362
2018,8,26,4.43,29.69,6.29,86.19,25,1.62,4.467693329
2018,8,27,4.49,32.64,44.73,83.5,25.26,1.37,0.973471224
2018,8,28,4.3,31.76,11.22,86.19,25.08,1.39,7.024825096
2018,8,29,4.78,32.08,3.4,86.44,24.73,1.27,0.137069121
2018,8,30,5.16,34.18,2.42,76.56,23.97,1.52,5.949997902
2018,8,31,5.75,32.88,13.76,81.75,25.84,1.18,8.451649666
2018,9,1,4.17,31.26,14.23,87.19,25,1.02,1.404540777
2018,9,2,4.2,33.49,15.31,82.12,23.7,0.64,9.775212288
2018,9,3,4.85,32.7,8.48,83.19,23.73,1.39,19.49344444
2018,9,4,5.25,31.66,4.64,85.62,24.83,2.08,15.67506027
2018,9,5,5.34,32.4,34.77,86.75,24.06,1.34,6.371587276
2018,9,6,5.64,34.66,0.91,79.5,24.87,2.45,4.485236168
2018,9,7,5.58,33.55,0.58,79.56,23.78,0.93,2.699643135
2018,9,8,4.86,32.23,5.9,83.62,23.69,1.59,2.491978168
2018,9,9,3.82,31.34,15.36,87.56,24.23,1.28,4.585646629
2018,9,10,2.62,29.97,17.9,89.88,23.5,1.33,28.00418472
